neuron_id,method,x,y,cluster,d1,d2,d3,d4,d5,v,u,energy,spike_counter,io_role
34393621249,tsne,-17.5322265625,6.014403820037842,,1.0,3.0,5.0,2.0,8.0,-65.0,-13.0,1.0,0,internal
34393752321,tsne,-17.741559982299805,7.204747200012207,,1.0,3.0,7.0,2.0,8.0,-65.0,-13.0,1.0,0,internal
34393882626,tsne,-17.861480712890625,9.843729972839355,,2.0,0.0,9.0,2.0,8.0,-65.0,-13.0,1.0,0,internal
34410136328,tsne,0.025666378438472748,-11.428380012512207,,8.0,3.0,1.0,3.0,8.0,-65.0,-13.0,1.0,0,internal
34410202372,tsne,17.372943878173828,0.3994866609573364,,4.0,5.0,2.0,3.0,8.0,-65.0,-13.0,1.0,0,internal
34410334468,tsne,16.7265567779541,5.290720462799072,,4.0,9.0,4.0,3.0,8.0,-65.0,-13.0,1.0,0,internal
34410529542,tsne,-10.090961456298828,10.278463363647461,,6.0,3.0,7.0,3.0,8.0,-65.0,-13.0,1.0,0,internal
34410660101,tsne,-12.222825050354004,10.594986915588379,,5.0,1.0,9.0,3.0,8.0,-65.0,-13.0,1.0,0,internal
34426849536,tsne,21.050661087036133,3.4904370307922363,,0.0,9.0,0.0,4.0,8.0,-65.0,-13.0,1.0,0,input
34427045380,tsne,17.02047348022461,0.17225635051727295,,4.0,6.0,3.0,4.0,8.0,-65.0,-13.0,1.0,0,internal
34427111685,tsne,16.290502548217773,4.923866271972656,,5.0,9.0,4.0,4.0,8.0,-65.0,-13.0,1.0,0,internal
34427306502,tsne,-10.863779067993164,9.842309951782227,,6.0,2.0,7.0,4.0,8.0,-65.0,-13.0,1.0,0,internal
34427437312,tsne,-17.699657440185547,11.379443168640137,,0.0,1.0,9.0,4.0,8.0,-65.0,-13.0,1.0,0,input
34443625732,tsne,21.456180572509766,-5.271584987640381,,4.0,5.0,0.0,5.0,8.0,-65.0,-13.0,1.0,0,internal
34443755776,tsne,-23.492761611938477,-3.661463737487793,,0.0,1.0,2.0,5.0,8.0,-65.0,-13.0,1.0,0,input
34443822855,tsne,18.030067443847656,-3.0073354244232178,,7.0,7.0,3.0,5.0,8.0,-65.0,-13.0,1.0,0,internal
34443954181,tsne,15.709818840026855,4.866710186004639,,5.0,8.0,5.0,5.0,8.0,-65.0,-13.0,1.0,0,internal
34444083712,tsne,-17.0296630859375,12.189614295959473,,0.0,2.0,7.0,5.0,8.0,-65.0,-13.0,1.0,0,input
34444150789,tsne,16.079792022705078,13.47683048248291,,5.0,8.0,8.0,5.0,8.0,-65.0,-13.0,1.0,0,internal
34460402688,tsne,9.544721603393555,-18.82221221923828,,0.0,4.0,0.0,6.0,8.0,-65.0,-13.0,1.0,0,input
34460532992,tsne,-24.01472282409668,-3.9640467166900635,,0.0,1.0,2.0,6.0,8.0,-65.0,-13.0,1.0,0,input
34460599297,tsne,8.156946182250977,-17.3806095123291,,1.0,4.0,3.0,6.0,8.0,-65.0,-13.0,1.0,0,internal
34460729603,tsne,-14.897520065307617,11.146647453308105,,3.0,1.0,5.0,6.0,8.0,-65.0,-13.0,1.0,0,internal
34460861447,tsne,-4.994487285614014,8.773794174194336,,7.0,4.0,7.0,6.0,8.0,-65.0,-13.0,1.0,0,internal
34460993536,tsne,21.35345458984375,12.154712677001953,,0.0,8.0,9.0,6.0,8.0,-65.0,-13.0,1.0,0,input
34477245701,tsne,20.046926498413086,-5.202923774719238,,5.0,5.0,1.0,7.0,8.0,-65.0,-13.0,1.0,0,internal
34477311750,tsne,18.62196922302246,-3.9380922317504883,,6.0,7.0,2.0,7.0,8.0,-65.0,-13.0,1.0,0,internal
34477442309,tsne,19.53590965270996,-2.3452870845794678,,5.0,5.0,4.0,7.0,8.0,-65.0,-13.0,1.0,0,internal
34477574150,tsne,15.324607849121094,12.14692497253418,,6.0,8.0,6.0,7.0,8.0,-65.0,-13.0,1.0,0,internal
34477771009,tsne,21.17121124267578,11.923789978027344,,1.0,9.0,9.0,7.0,8.0,-65.0,-13.0,1.0,0,internal
34494088448,tsne,9.655854225158691,-17.563066482543945,,0.0,5.0,2.0,8.0,8.0,-65.0,-13.0,1.0,0,input
34494220033,tsne,20.55820655822754,8.90230941772461,,1.0,7.0,4.0,8.0,8.0,-65.0,-13.0,1.0,0,internal
34494351106,tsne,19.949459075927734,10.244616508483887,,2.0,7.0,6.0,8.0,8.0,-65.0,-13.0,1.0,0,internal
34494481160,tsne,-5.273228168487549,7.527092456817627,,8.0,3.0,8.0,8.0,8.0,-65.0,-13.0,1.0,0,internal
34510734593,tsne,10.785136222839355,-18.0173282623291,,1.0,5.0,0.0,9.0,8.0,-65.0,-13.0,1.0,0,internal
34510864898,tsne,4.0140180587768555,-18.683488845825195,,2.0,2.0,2.0,9.0,8.0,-65.0,-13.0,1.0,0,internal
34510995715,tsne,2.5108227729797363,-19.056713104248047,,3.0,1.0,4.0,9.0,8.0,-65.0,-13.0,1.0,0,internal
34511063299,tsne,18.659475326538086,10.821301460266113,,3.0,9.0,5.0,9.0,8.0,-65.0,-13.0,1.0,0,internal
34511258625,tsne,-15.236926078796387,14.818038940429688,,1.0,4.0,8.0,9.0,8.0,-65.0,-13.0,1.0,0,internal
38654705925,tsne,-17.231624603271484,1.0995604991912842,,5.0,1.0,0.0,0.0,9.0,-65.0,-13.0,1.0,0,internal
38654836996,tsne,-17.10797119140625,1.9877355098724365,,4.0,1.0,2.0,0.0,9.0,-65.0,-13.0,1.0,0,internal
38655033351,tsne,-13.34738826751709,7.259912490844727,,7.0,0.0,5.0,0.0,9.0,-65.0,-13.0,1.0,0,internal
38655035651,tsne,14.691293716430664,7.0162458419799805,,3.0,9.0,5.0,0.0,9.0,-65.0,-13.0,1.0,0,internal
38655164931,tsne,-17.209644317626953,8.246705055236816,,3.0,2.0,7.0,0.0,9.0,-65.0,-13.0,1.0,0,internal
38655230727,tsne,-7.209935665130615,13.834424018859863,,7.0,3.0,8.0,0.0,9.0,-65.0,-13.0,1.0,0,internal
38671483904,tsne,-19.6221866607666,-1.3754212856292725,,0.0,4.0,0.0,1.0,9.0,-65.0,-13.0,1.0,0,input
38671614468,tsne,-17.014341354370117,2.513355255126953,,4.0,2.0,2.0,1.0,9.0,-65.0,-13.0,1.0,0,internal
38671810562,tsne,-16.440210342407227,7.192541122436523,,2.0,0.0,5.0,1.0,9.0,-65.0,-13.0,1.0,0,internal
38671941893,tsne,-14.288789749145508,8.408402442932129,,5.0,1.0,7.0,1.0,9.0,-65.0,-13.0,1.0,0,internal
38672009479,tsne,11.302278518676758,9.635579109191895,,7.0,9.0,8.0,1.0,9.0,-65.0,-13.0,1.0,0,internal
38688327937,tsne,19.93852996826172,3.2938170433044434,,1.0,9.0,1.0,2.0,9.0,-65.0,-13.0,1.0,0,internal
38688458753,tsne,18.982120513916016,3.6301205158233643,,1.0,8.0,3.0,2.0,9.0,-65.0,-13.0,1.0,0,internal
38688588290,tsne,-16.860431671142578,6.394118309020996,,2.0,2.0,5.0,2.0,9.0,-65.0,-13.0,1.0,0,internal
38688655107,tsne,15.760889053344727,7.22892427444458,,3.0,7.0,6.0,2.0,9.0,-65.0,-13.0,1.0,0,internal
38688785928,tsne,-5.254270553588867,15.451452255249023,,8.0,6.0,8.0,2.0,9.0,-65.0,-13.0,1.0,0,internal
38705039624,tsne,13.188821792602539,0.021777719259262085,,8.0,9.0,0.0,3.0,9.0,-65.0,-13.0,1.0,0,internal
38705169673,tsne,1.0865561962127686,-11.22824764251709,,9.0,5.0,2.0,3.0,9.0,-65.0,-13.0,1.0,0,output
38705365254,tsne,-12.544539451599121,8.529253959655762,,6.0,1.0,5.0,3.0,9.0,-65.0,-13.0,1.0,0,internal
38705367305,tsne,10.350810050964355,7.310142993927002,,9.0,9.0,5.0,3.0,9.0,-65.0,-13.0,1.0,0,output
38705497097,tsne,-5.976734161376953,14.892096519470215,,9.0,4.0,7.0,3.0,9.0,-65.0,-13.0,1.0,0,output
38721816577,tsne,20.726978302001953,3.814666509628296,,1.0,8.0,0.0,4.0,9.0,-65.0,-13.0,1.0,0,internal
38721946368,tsne,-22.85480308532715,-2.3804328441619873,,0.0,3.0,2.0,4.0,9.0,-65.0,-13.0,1.0,0,input
38722013443,tsne,17.838905334472656,4.74314546585083,,3.0,9.0,3.0,4.0,9.0,-65.0,-13.0,1.0,0,internal
38722207747,tsne,-14.973898887634277,9.932649612426758,,3.0,0.0,6.0,4.0,9.0,-65.0,-13.0,1.0,0,internal
38722274309,tsne,-10.237792015075684,10.935572624206543,,5.0,4.0,7.0,4.0,9.0,-65.0,-13.0,1.0,0,internal
38722340615,tsne,16.228796005249023,14.948620796203613,,7.0,7.0,8.0,4.0,9.0,-65.0,-13.0,1.0,0,internal
38738592006,tsne,-1.7806293964385986,-19.670150756835938,,6.0,1.0,0.0,5.0,9.0,-65.0,-13.0,1.0,0,internal
38738658313,tsne,1.2171976566314697,-11.75146770477295,,9.0,4.0,1.0,5.0,9.0,-65.0,-13.0,1.0,0,output
38738790400,tsne,20.3044376373291,5.50895881652832,,0.0,8.0,3.0,5.0,9.0,-65.0,-13.0,1.0,0,input
38738987266,tsne,18.143770217895508,8.363813400268555,,2.0,9.0,6.0,5.0,9.0,-65.0,-13.0,1.0,0,internal
38739182852,tsne,-11.093921661376953,12.942872047424316,,4.0,5.0,9.0,5.0,9.0,-65.0,-13.0,1.0,0,internal
38755436551,tsne,17.934926986694336,-4.324496746063232,,7.0,8.0,1.0,6.0,9.0,-65.0,-13.0,1.0,0,internal
38755567616,tsne,20.500717163085938,5.940438270568848,,0.0,8.0,3.0,6.0,9.0,-65.0,-13.0,1.0,0,input
38755698180,tsne,16.232099533081055,3.088006019592285,,4.0,6.0,5.0,6.0,9.0,-65.0,-13.0,1.0,0,internal
38755830020,tsne,17.049104690551758,12.373832702636719,,4.0,9.0,7.0,6.0,9.0,-65.0,-13.0,1.0,0,internal
38772147204,tsne,20.803905487060547,-5.797537803649902,,4.0,4.0,0.0,7.0,9.0,-65.0,-13.0,1.0,0,internal
38772277253,tsne,-0.4355415403842926,-18.819883346557617,,5.0,0.0,2.0,7.0,9.0,-65.0,-13.0,1.0,0,internal
38772279560,tsne,17.492158889770508,-4.661280632019043,,8.0,9.0,2.0,7.0,9.0,-65.0,-13.0,1.0,0,internal
38772409608,tsne,20.548561096191406,-2.2767601013183594,,8.0,5.0,4.0,7.0,9.0,-65.0,-13.0,1.0,0,internal
38772605698,tsne,-15.153040885925293,13.6268949508667,,2.0,3.0,7.0,7.0,9.0,-65.0,-13.0,1.0,0,internal
38788923392,tsne,-25.16568374633789,-4.594596862792969,,0.0,0.0,0.0,8.0,9.0,-65.0,-13.0,1.0,0,input
38789055493,tsne,20.38971710205078,-4.5741119384765625,,5.0,4.0,2.0,8.0,9.0,-65.0,-13.0,1.0,0,internal
38789186051,tsne,3.0964882373809814,-19.49746322631836,,3.0,2.0,4.0,8.0,9.0,-65.0,-13.0,1.0,0,internal
38789316615,tsne,0.7632296085357666,-15.672969818115234,,7.0,0.0,6.0,8.0,9.0,-65.0,-13.0,1.0,0,internal
38789513477,tsne,-7.4421467781066895,6.500397205352783,,5.0,1.0,9.0,8.0,9.0,-65.0,-13.0,1.0,0,internal
38805701896,tsne,19.297100067138672,-6.480334758758545,,8.0,5.0,0.0,9.0,9.0,-65.0,-13.0,1.0,0,internal
38805897736,tsne,-0.46733349561691284,-15.640361785888672,,8.0,2.0,3.0,9.0,9.0,-65.0,-13.0,1.0,0,internal
38805964294,tsne,20.43702507019043,-2.9435677528381348,,6.0,6.0,4.0,9.0,9.0,-65.0,-13.0,1.0,0,internal
38806095878,tsne,16.07329559326172,11.720115661621094,,6.0,8.0,6.0,9.0,9.0,-65.0,-13.0,1.0,0,internal
38806292743,tsne,14.87454891204834,14.132284164428711,,7.0,9.0,9.0,9.0,9.0,-65.0,-13.0,1.0,0,internal
